body_code	race_id	candidate_id	iteration	votes	status_code
HVDHB	1	9	11	2358.4943233110002	H
HVDHB	1	10	11	2260.340023327	H
HVDHB	1	11	11	1884.627895394	H
HVDHB	1	12	11	1624.297478286	X
HVDHB	1	13	11	0.0	X
HVDHB	1	14	11	0.0	X
HVDHB	1	15	11	0.0	X
HVDHB	1	16	11	0.0	X
HVDHB	1	17	11	0.0	X
HVDHB	1	1	12	4369.124514074001	E
HVDHB	1	2	12	4374.371572237999	E
HVDHB	1	3	12	3200.3275150460004	H
HVDHB	1	4	12	3181.5033509760005	H
HVDHB	1	5	12	3349.888920341	H
HVDHB	1	6	12	3062.21744759	H
HVDHB	1	7	12	2852.2538777659997	H
HVDHB	1	8	12	2791.08805329	H
HVDHB	1	9	12	2482.5508178620003	H
HVDHB	1	10	12	2414.0901721050004	H
HVDHB	1	11	12	1965.223613046	X
HVDHB	1	12	12	0.0	X
HVDHB	1	13	12	0.0	X
HVDHB	1	14	12	0.0	X
HVDHB	1	15	12	0.0	X
HVDHB	1	16	12	0.0	X
HVDHB	1	17	12	0.0	X
HVDHB	1	1	13	4415.577004432	E
HVDHB	1	2	13	4397.924105783	E
HVDHB	1	3	13	3399.826028475	H
HVDHB	1	4	13	3405.7735648720004	H
HVDHB	1	5	13	3524.5113448390007	H
HVDHB	1	6	13	3261.505363965	H
HVDHB	1	7	13	2998.804898862	H
HVDHB	1	8	13	3060.388327048	H
HVDHB	1	9	13	2710.7219885629997	H
HVDHB	1	10	13	2519.0680881109993	H
HVDHB	1	11	13	0.0	X
HVDHB	1	12	13	0.0	X
HVDHB	1	13	13	0.0	X
HVDHB	1	14	13	0.0	X
HVDHB	1	15	13	0.0	X
HVDHB	1	16	13	0.0	X
HVDHB	1	17	13	0.0	X
HVDHB	1	1	14	4227.0038565919995	E
HVDHB	1	2	14	4235.911997511	E
HVDHB	1	3	14	3447.648242593	H
HVDHB	1	4	14	3447.589500516	H
HVDHB	1	5	14	3551.084896823	H
HVDHB	1	6	14	3309.858083401	H
HVDHB	1	7	14	3044.2889033579995	H
HVDHB	1	8	14	3085.53858782	H
HVDHB	1	9	14	2745.061591147	H
HVDHB	1	10	14	2550.9319275170005	X
HVDHB	1	11	14	0.0	X
HVDHB	1	12	14	0.0	X
HVDHB	1	13	14	0.0	X
HVDHB	1	14	14	0.0	X
HVDHB	1	15	14	0.0	X
HVDHB	1	16	14	0.0	X
HVDHB	1	17	14	0.0	X
HVDHB	1	1	15	4396.3766444580015	E
HVDHB	1	2	15	4451.272741948999	E
HVDHB	1	3	15	3958.214377736	H
HVDHB	1	4	15	3767.3981935140005	H
HVDHB	1	5	15	3787.9056331360002	H
HVDHB	1	6	15	3525.381069453	H
HVDHB	1	7	15	3273.4460557929997	H
HVDHB	1	8	15	3290.6013173860006	H
HVDHB	1	9	15	2976.4924053289997	H
HVDHB	1	10	15	0.0	X
HVDHB	1	11	15	0.0	X
HVDHB	1	12	15	0.0	X
HVDHB	1	13	15	0.0	X
HVDHB	1	14	15	0.0	X
HVDHB	1	15	15	0.0	X
HVDHB	1	16	15	0.0	X
HVDHB	1	17	15	0.0	X
HVDHB	1	1	16	4200.2301974619995	E
HVDHB	1	2	16	4203.968803266	E
HVDHB	1	3	16	4031.4038283279997	H
HVDHB	1	4	16	3822.4824781919997	H
HVDHB	1	5	16	3825.667239075	H
HVDHB	1	6	16	3591.2520766740004	H
HVDHB	1	7	16	3335.4251232950005	H
HVDHB	1	8	16	3325.403683089	H
HVDHB	1	9	16	3024.1721503860003	X
HVDHB	1	10	16	0.0	X
HVDHB	1	11	16	0.0	X
HVDHB	1	12	16	0.0	X
HVDHB	1	13	16	0.0	X
HVDHB	1	14	16	0.0	X
HVDHB	1	15	16	0.0	X
HVDHB	1	16	16	0.0	X
HVDHB	1	17	16	0.0	X
HVDHB	1	1	17	4374.944131411001	E
HVDHB	1	2	17	4393.540087344999	E
HVDHB	1	3	17	4518.447597183998	E
HVDHB	1	4	17	4126.496332568	E
HVDHB	1	5	17	4118.199554265001	E
HVDHB	1	6	17	3906.7684794879992	H
HVDHB	1	7	17	3842.026710178	H
HVDHB	1	8	17	3650.0685010649995	H
HVDHB	1	9	17	0.0	X
HVDHB	1	10	17	0.0	X
HVDHB	1	11	17	0.0	X
HVDHB	1	12	17	0.0	X
HVDHB	1	13	17	0.0	X
HVDHB	1	14	17	0.0	X
HVDHB	1	15	17	0.0	X
HVDHB	1	16	17	0.0	X
HVDHB	1	17	17	0.0	X
HVDHB	1	1	18	4160.766369955001	E
HVDHB	1	2	18	4190.946804784	E
HVDHB	1	3	18	4199.203295159	E
HVDHB	1	4	18	4241.179818135	E
HVDHB	1	5	18	4228.437789559	E
HVDHB	1	6	18	4034.477204519	H
HVDHB	1	7	18	3973.6350535050005	H
HVDHB	1	8	18	3744.154349086	H
HVDHB	1	9	18	0.0	X
HVDHB	1	10	18	0.0	X
HVDHB	1	11	18	0.0	X
HVDHB	1	12	18	0.0	X
HVDHB	1	13	18	0.0	X
HVDHB	1	14	18	0.0	X
HVDHB	1	15	18	0.0	X
HVDHB	1	16	18	0.0	X
HVDHB	1	17	18	0.0	X
HVDHB	1	1	19	4128.362241363002	E
HVDHB	1	2	19	4137.612115017001	E
HVDHB	1	3	19	4165.1271553219995	E
HVDHB	1	4	19	4150.9467295740005	E
HVDHB	1	5	19	4149.509008013	E
HVDHB	1	6	19	4091.7662465279996	E
HVDHB	1	7	19	4037.613148799	H
HVDHB	1	8	19	3819.743724953	H
HVDHB	1	9	19	0.0	X
HVDHB	1	10	19	0.0	X
HVDHB	1	11	19	0.0	X
HVDHB	1	12	19	0.0	X
HVDHB	1	13	19	0.0	X
HVDHB	1	14	19	0.0	X
HVDHB	1	15	19	0.0	X
HVDHB	1	16	19	0.0	X
HVDHB	1	17	19	0.0	X
HVDHB	1	1	20	4102.502418508	E
HVDHB	1	2	20	4109.684222946	E
HVDHB	1	3	20	4120.819722237	E
HVDHB	1	4	20	4118.446941975	E
HVDHB	1	5	20	4116.2981572749995	E
HVDHB	1	6	20	4119.048162211	E
HVDHB	1	7	20	4077.292911839	H
HVDHB	1	8	20	3862.121601507	H
HVDHB	1	9	20	0.0	X
HVDHB	1	10	20	0.0	X
HVDHB	1	11	20	0.0	X
HVDHB	1	12	20	0.0	X
HVDHB	1	13	20	0.0	X
HVDHB	1	14	20	0.0	X
HVDHB	1	15	20	0.0	X
HVDHB	1	16	20	0.0	X
HVDHB	1	17	20	0.0	X
HVDHB	1	1	21	4090.651886336	E
HVDHB	1	2	21	4095.9647933	E
HVDHB	1	3	21	4104.35471057	E
HVDHB	1	4	21	4100.133903955	E
HVDHB	1	5	21	4098.397399889999	E
HVDHB	1	6	21	4097.6162642240015	E
HVDHB	1	7	21	4111.647178682	E
HVDHB	1	8	21	3889.6105190810003	X
HVDHB	1	9	21	0.0	X
HVDHB	1	10	21	0.0	X
HVDHB	1	11	21	0.0	X
HVDHB	1	12	21	0.0	X
HVDHB	1	13	21	0.0	X
HVDHB	1	14	21	0.0	X
HVDHB	1	15	21	0.0	X
HVDHB	1	16	21	0.0	X
HVDHB	1	17	21	0.0	X
KCDC	1	1	1	6186.0	H
KCDC	1	2	1	4243.0	H
KCDC	1	3	1	3590.0	H
KCDC	1	4	1	2666.0	H
KCDC	1	5	1	893.0	H
KCDC	1	6	1	745.0	X
KCDC	1	1	2	6364.0	H
KCDC	1	2	2	4341.0	H
KCDC	1	3	2	3747.0	H
KCDC	1	4	2	2762.0	H
KCDC	1	5	2	977.0	X
KCDC	1	6	2	0.0	X
KCDC	1	1	3	6700.0	H
KCDC	1	2	3	4397.0	H
KCDC	1	3	3	3890.0	H
KCDC	1	4	3	3019.0	X
KCDC	1	5	3	0.0	X
KCDC	1	6	3	0.0	X
KCDC	1	1	4	7484.0	H
KCDC	1	2	4	4993.0	H
KCDC	1	3	4	4792.0	X
KCDC	1	4	4	0.0	X
KCDC	1	5	4	0.0	X
KCDC	1	6	4	0.0	X
KCDC	1	1	5	8917.0	E
KCDC	1	2	5	6615.0	X
KCDC	1	3	5	0.0	X
KCDC	1	4	5	0.0	X
KCDC	1	5	5	0.0	X
KCDC	1	6	5	0.0	X
KCDC	2	1	1	4532.0	E
KCDC	2	2	1	2134.0	H
KCDC	2	3	1	2153.0	H
KCDC	2	4	1	1567.0	H
KCDC	2	5	1	1215.0	H
KCDC	2	6	1	1050.0	H
KCDC	2	7	1	1110.0	H
KCDC	2	8	1	814.0	H
KCDC	2	9	1	749.0	H
KCDC	2	10	1	687.0	H
KCDC	2	11	1	542.0	H
KCDC	2	12	1	391.0	H
KCDC	2	13	1	349.0	H
KCDC	2	14	1	0.0	X
KCDC	2	1	2	2882.166668392	E
KCDC	2	2	2	2405.21046603	H
KCDC	2	3	2	2357.590982428	H
KCDC	2	4	2	1685.31329055	H
KCDC	2	5	2	1372.993747996	H
KCDC	2	6	2	1205.445461738	H
KCDC	2	7	2	1207.927000486	H
KCDC	2	8	2	924.304390882	H
KCDC	2	9	2	846.562959592	H
KCDC	2	10	2	815.870476476	H
KCDC	2	11	2	603.158870192	H
KCDC	2	12	2	423.76368046	H
KCDC	2	13	2	381.035598672	X
KCDC	2	14	2	0.0	X
KCDC	2	1	3	2890.905874618	E
KCDC	2	2	3	2454.084758907	H
KCDC	2	3	3	2377.569756904	H
KCDC	2	4	3	1704.450227199	H
KCDC	2	5	3	1391.600302932	H
KCDC	2	6	3	1289.712467141	H
KCDC	2	7	3	1253.767764064	H
KCDC	2	8	3	939.294356333	H
KCDC	2	9	3	894.431271437	H
KCDC	2	10	3	846.537640513	H
KCDC	2	11	3	611.876245525	H
KCDC	2	12	3	432.959976091	X
KCDC	2	13	3	0.0	X
KCDC	2	14	3	0.0	X
KCDC	2	1	4	2883.819873228	E
KCDC	2	2	4	2492.750984446	H
KCDC	2	3	4	2426.873193179	H
KCDC	2	4	4	1779.411699161	H
KCDC	2	5	4	1436.84154306	H
KCDC	2	6	4	1307.561001194	H
KCDC	2	7	4	1306.167364233	H
KCDC	2	8	4	1003.008989831	H
KCDC	2	9	4	907.085919257	H
KCDC	2	10	4	866.054227869	H
KCDC	2	11	4	634.316707535	X
KCDC	2	12	4	0.0	X
KCDC	2	13	4	0.0	X
KCDC	2	14	4	0.0	X
KCDC	2	1	5	2912.092242877	E
KCDC	2	2	5	2582.062523874	H
KCDC	2	3	5	2484.905355337	H
KCDC	2	4	5	1831.297000262	H
KCDC	2	5	5	1478.455306028	H
KCDC	2	6	5	1335.836008089	H
KCDC	2	7	5	1357.934772242	H
KCDC	2	8	5	1069.332811115	H
KCDC	2	9	5	949.147362902	H
KCDC	2	10	5	925.146225673	H
KCDC	2	11	5	0.0	X
KCDC	2	12	5	0.0	X
KCDC	2	13	5	0.0	X
KCDC	2	14	5	0.0	X
KCDC	2	1	6	2821.034936012	E
KCDC	2	2	6	2597.757450744	H
KCDC	2	3	6	2496.571535772	H
KCDC	2	4	6	1838.667124072	H
KCDC	2	5	6	1487.696601168	H
KCDC	2	6	6	1344.752712284	H
KCDC	2	7	6	1364.159280952	H
KCDC	2	8	6	1075.92009794	H
KCDC	2	9	6	954.989999912	H
KCDC	2	10	6	933.146437788	X
KCDC	2	11	6	0.0	X
KCDC	2	12	6	0.0	X
KCDC	2	13	6	0.0	X
KCDC	2	14	6	0.0	X
KCDC	2	1	7	2908.968337338	E
KCDC	2	2	7	2721.482249158	H
KCDC	2	3	7	2574.398639988	H
KCDC	2	4	7	1884.76822935	H
KCDC	2	5	7	1601.462726962	H
KCDC	2	6	7	1445.83219999	H
KCDC	2	7	7	1444.23624403	H
KCDC	2	8	7	1122.689442562	H
KCDC	2	9	7	1081.684503846	H
KCDC	2	10	7	0.0	X
KCDC	2	11	7	0.0	X
KCDC	2	12	7	0.0	X
KCDC	2	13	7	0.0	X
KCDC	2	14	7	0.0	X
KCDC	2	1	8	2797.587097515	E
KCDC	2	2	8	2741.603753365	H
KCDC	2	3	8	2589.20118639	H
KCDC	2	4	8	1894.387621125	H
KCDC	2	5	8	1614.386662735	H
KCDC	2	6	8	1458.167655325	H
KCDC	2	7	8	1452.497604025	H
KCDC	2	8	8	1131.086605735	H
KCDC	2	9	8	1090.579612005	X
KCDC	2	10	8	0.0	X
KCDC	2	11	8	0.0	X
KCDC	2	12	8	0.0	X
KCDC	2	13	8	0.0	X
KCDC	2	14	8	0.0	X
KCDC	2	1	9	2955.648129124	E
KCDC	2	2	9	2905.756782779	E
KCDC	2	3	9	2658.4301133	H
KCDC	2	4	9	1975.171831759	H
KCDC	2	5	9	1782.813554053	H
KCDC	2	6	9	1585.667747255	H
KCDC	2	7	9	1526.593981942	H
KCDC	2	8	9	1174.385164581	X
KCDC	2	9	9	0.0	X
KCDC	2	10	9	0.0	X
KCDC	2	11	9	0.0	X
KCDC	2	12	9	0.0	X
KCDC	2	13	9	0.0	X
KCDC	2	14	9	0.0	X
KCDC	2	1	10	2876.572082104	E
KCDC	2	2	10	2948.219545637	E
KCDC	2	3	10	2906.948432433	E
KCDC	2	4	10	2191.263243398	H
KCDC	2	5	10	1953.752775075	H
KCDC	2	6	10	1702.866837598	H
KCDC	2	7	10	1634.80074894	H
KCDC	2	8	10	0.0	X
KCDC	2	9	10	0.0	X
KCDC	2	10	10	0.0	X
KCDC	2	11	10	0.0	X
KCDC	2	12	10	0.0	X
KCDC	2	13	10	0.0	X
KCDC	2	14	10	0.0	X
KCDC	2	1	11	2749.307913743	E
KCDC	2	2	11	2754.267492011	E
KCDC	2	3	11	2750.91067198	E
KCDC	2	4	11	2295.131830651	H
KCDC	2	5	11	2043.453281865	H
KCDC	2	6	11	1779.067202175	H
KCDC	2	7	11	1705.37833784	H
KCDC	2	8	11	0.0	X
KCDC	2	9	11	0.0	X
KCDC	2	10	11	0.0	X
KCDC	2	11	11	0.0	X
KCDC	2	12	11	0.0	X
KCDC	2	13	11	0.0	X
KCDC	2	14	11	0.0	X
KCDC	2	1	12	2694.185641264	E
KCDC	2	2	12	2698.562392361	E
KCDC	2	3	12	2696.055765588	E
KCDC	2	4	12	2330.29140696	H
KCDC	2	5	12	2075.286236831	H
KCDC	2	6	12	1806.101667527	H
KCDC	2	7	12	1729.410537717	X
KCDC	2	8	12	0.0	X
KCDC	2	9	12	0.0	X
KCDC	2	10	12	0.0	X
KCDC	2	11	12	0.0	X
KCDC	2	12	12	0.0	X
KCDC	2	13	12	0.0	X
KCDC	2	14	12	0.0	X
KCDC	2	1	13	2837.583649528	E
KCDC	2	2	13	2943.1633900370002	E
KCDC	2	3	13	2841.294180593	E
KCDC	2	4	13	2595.72972259	H
KCDC	2	5	13	2380.028660564	H
KCDC	2	6	13	2008.637205356	H
KCDC	2	7	13	0.0	X
KCDC	2	8	13	0.0	X
KCDC	2	9	13	0.0	X
KCDC	2	10	13	0.0	X
KCDC	2	11	13	0.0	X
KCDC	2	12	13	0.0	X
KCDC	2	13	13	0.0	X
KCDC	2	14	13	0.0	X
KCDC	2	1	14	2657.49312841	E
KCDC	2	2	14	2660.438964136	E
KCDC	2	3	14	2662.988651815	E
KCDC	2	4	14	2749.496919658	E
KCDC	2	5	14	2516.91750192	H
KCDC	2	6	14	2125.470587546	H
KCDC	2	7	14	0.0	X
KCDC	2	8	14	0.0	X
KCDC	2	9	14	0.0	X
KCDC	2	10	14	0.0	X
KCDC	2	11	14	0.0	X
KCDC	2	12	14	0.0	X
KCDC	2	13	14	0.0	X
KCDC	2	14	14	0.0	X
KCDC	2	1	15	2595.549279728	E
KCDC	2	2	15	2617.974490488	E
KCDC	2	3	15	2606.998634993	E
KCDC	2	4	15	2612.596938398	E
KCDC	2	5	15	2596.133278327	E
KCDC	2	6	15	2194.855723868	X
KCDC	2	7	15	0.0	X
KCDC	2	8	15	0.0	X
KCDC	2	9	15	0.0	X
KCDC	2	10	15	0.0	X
KCDC	2	11	15	0.0	X
KCDC	2	12	15	0.0	X
KCDC	2	13	15	0.0	X
KCDC	2	14	15	0.0	X
KCDC	3	1	1	1920.0	E
KCDC	3	2	1	1111.0	X
KCDC	4	1	1	1412.0	H
KCDC	4	2	1	1314.0	H
KCDC	4	3	1	1214.0	H
KCDC	4	4	1	1023.0	H
KCDC	4	5	1	930.0	X
KCDC	4	1	2	1667.0	H
KCDC	4	2	2	1535.0	H
KCDC	4	3	2	1375.0	H
KCDC	4	4	2	1191.0	X
KCDC	4	5	2	0.0	X
KCDC	4	1	3	1989.0	E
KCDC	4	2	3	1827.0	E
KCDC	4	3	3	1638.0	X
KCDC	4	4	3	0.0	X
KCDC	4	5	3	0.0	X
KCDC	5	1	1	1416.0	H
KCDC	5	2	1	1431.0	H
KCDC	5	3	1	1362.0	H
KCDC	5	4	1	991.0	X
KCDC	5	1	2	1628.0	H
KCDC	5	2	2	1596.0	H
KCDC	5	3	2	1587.0	X
KCDC	5	4	2	0.0	X
KCDC	5	1	3	2036.0	E
KCDC	5	2	3	1989.0	X
KCDC	5	3	3	0.0	X
KCDC	5	4	3	0.0	X
KCDC	6	1	1	0.0	E
KCDC	6	2	1	0.0	E
KCDC	6	3	1	0.0	E
KCDC	6	4	1	0.0	E
KCDC	6	5	1	0.0	X
KCDC	6	6	1	0.0	X
KCDC	7	1	1	1592.0	E
KCDC	7	2	1	647.0	H
KCDC	7	3	1	667.0	H
KCDC	7	4	1	502.0	H
KCDC	7	5	1	541.0	H
KCDC	7	6	1	473.0	H
KCDC	7	7	1	444.0	H
KCDC	7	8	1	256.0	H
KCDC	7	9	1	201.0	H
KCDC	7	1	2	1064.600000056	E
KCDC	7	2	2	751.684924612	H
KCDC	7	3	2	763.734170844	H
KCDC	7	4	2	569.250125621	H
KCDC	7	5	2	580.091206026	H
KCDC	7	6	2	524.679899492	H
KCDC	7	7	2	483.091206026	H
KCDC	7	8	2	290.453266328	H
KCDC	7	9	2	226.177386932	X
KCDC	7	1	3	1084.413477768	E
KCDC	7	2	3	780.233153664	H
KCDC	7	3	3	786.433561184	H
KCDC	7	4	3	599.155435776	H
KCDC	7	5	3	594.497453	H
KCDC	7	6	3	545.776597208	H
KCDC	7	7	3	508.537330744	H
KCDC	7	8	3	321.817493752	X
KCDC	7	9	3	0.0	X
KCDC	7	1	4	1084.211180852	E
KCDC	7	2	4	848.219022218	H
KCDC	7	3	4	846.200643542	H
KCDC	7	4	4	657.566637194	H
KCDC	7	5	4	622.306291942	H
KCDC	7	6	4	587.614105778	H
KCDC	7	7	4	536.857594248	X
KCDC	7	8	4	0.0	X
KCDC	7	9	4	0.0	X
KCDC	7	1	5	1105.25585051	E
KCDC	7	2	5	975.50933072	H
KCDC	7	3	5	981.13023213	H
KCDC	7	4	5	728.14528216	H
KCDC	7	5	5	666.92029528	H
KCDC	7	6	5	660.89372704	H
KCDC	7	7	5	0.0	X
KCDC	7	8	5	0.0	X
KCDC	7	9	5	0.0	X
KCDC	7	1	6	1023.5709452	E
KCDC	7	2	6	994.9089344	H
KCDC	7	3	6	999.2275476	H
KCDC	7	4	6	741.4376032	H
KCDC	7	5	6	674.4645856	H
KCDC	7	6	6	670.9527808	X
KCDC	7	7	6	0.0	X
KCDC	7	8	6	0.0	X
KCDC	7	9	6	0.0	X
KCDC	7	1	7	1079.843657048	E
KCDC	7	2	7	1163.885354584	E
KCDC	7	3	7	1104.509068986	E
KCDC	7	4	7	832.858985226	H
KCDC	7	5	7	794.647652164	H
KCDC	7	6	7	0.0	X
KCDC	7	7	7	0.0	X
KCDC	7	8	7	0.0	X
KCDC	7	9	7	0.0	X
KCDC	7	1	8	1036.316754153	E
KCDC	7	2	8	1054.18135468	E
KCDC	7	3	8	1066.059810042	E
KCDC	7	4	8	894.253212243	H
KCDC	7	5	8	842.982723893	H
KCDC	7	6	8	0.0	X
KCDC	7	7	8	0.0	X
KCDC	7	8	8	0.0	X
KCDC	7	9	8	0.0	X
KCDC	7	1	9	1001.633324188	E
KCDC	7	2	9	1019.341213701	E
KCDC	7	3	9	1011.885227646	E
KCDC	7	4	9	934.138140954	H
KCDC	7	5	9	872.433248136	H
KCDC	7	6	9	0.0	X
KCDC	7	7	9	0.0	X
KCDC	7	8	9	0.0	X
KCDC	7	9	9	0.0	X
KCDC	7	1	10	980.800631974	E
KCDC	7	2	10	988.153200699	E
KCDC	7	3	10	988.178076413	E
KCDC	7	4	10	958.187016843	H
KCDC	7	5	10	890.117893358	H
KCDC	7	6	10	0.0	X
KCDC	7	7	10	0.0	X
KCDC	7	8	10	0.0	X
KCDC	7	9	10	0.0	X
KCDC	7	1	11	968.262412105	E
KCDC	7	2	11	972.93313239	E
KCDC	7	3	11	971.833765773	E
KCDC	7	4	11	972.199740768	E
KCDC	7	5	11	900.254986674	X
KCDC	7	6	11	0.0	X
KCDC	7	7	11	0.0	X
KCDC	7	8	11	0.0	X
KCDC	7	9	11	0.0	X
KDC	1	1	1	4854.0	E
KDC	1	2	1	1282.0	X
KDC	1	3	1	479.0	X
KDC	1	4	1	266.0	X
KDC	2	1	1	820.0	E
KDC	2	2	1	313.0	H
KDC	2	3	1	230.0	H
KDC	2	1	2	454.33333362	E
KDC	2	2	2	439.645528356	E
KDC	2	3	2	395.441869789	X
KDC	3	1	1	708.0	H
KDC	3	2	1	582.0	H
KDC	3	3	1	508.0	H
KDC	3	4	1	503.0	H
KDC	3	5	1	475.0	H
KDC	3	6	1	183.0	H
KDC	3	7	1	152.0	H
KDC	3	8	1	41.0	X
KDC	3	1	2	720.0	H
KDC	3	2	2	586.0	H
KDC	3	3	2	512.0	H
KDC	3	4	2	507.0	H
KDC	3	5	2	475.0	H
KDC	3	6	2	191.0	H
KDC	3	7	2	157.0	X
KDC	3	8	2	0.0	X
KDC	3	1	3	736.0	H
KDC	3	2	3	612.0	H
KDC	3	3	3	535.0	H
KDC	3	4	3	538.0	H
KDC	3	5	3	508.0	H
KDC	3	6	3	211.0	X
KDC	3	7	3	0.0	X
KDC	3	8	3	0.0	X
KDC	3	1	4	789.0	E
KDC	3	2	4	656.0	H
KDC	3	3	4	566.0	H
KDC	3	4	4	575.0	H
KDC	3	5	4	522.0	X
KDC	3	6	4	0.0	X
KDC	3	7	4	0.0	X
KDC	3	8	4	0.0	X
KDC	3	1	5	857.752852125	E
KDC	3	2	5	864.77566525	E
KDC	3	3	5	675.6159695	H
KDC	3	4	5	656.756653875	H
KDC	3	5	5	0.0	X
KDC	3	6	5	0.0	X
KDC	3	7	5	0.0	X
KDC	3	8	5	0.0	X
KDC	3	1	6	789.750074887	E
KDC	3	2	6	793.66174272	E
KDC	3	3	6	715.718192274	H
KDC	3	4	6	701.398085505	H
KDC	3	5	6	0.0	X
KDC	3	6	6	0.0	X
KDC	3	7	6	0.0	X
KDC	3	8	6	0.0	X
KDC	3	1	7	760.378744958	E
KDC	3	2	7	761.660928974	E
KDC	3	3	7	733.053751654	H
KDC	3	4	7	720.827075742	H
KDC	3	5	7	0.0	X
KDC	3	6	7	0.0	X
KDC	3	7	7	0.0	X
KDC	3	8	7	0.0	X
KDC	3	1	8	747.990716871	E
KDC	3	2	8	748.578557024	E
KDC	3	3	8	740.197611838	H
KDC	3	4	8	728.882434647	H
KDC	3	5	8	0.0	X
KDC	3	6	8	0.0	X
KDC	3	7	8	0.0	X
KDC	3	8	8	0.0	X
KDC	3	1	9	743.013673648	E
KDC	3	2	9	743.229557866	E
KDC	3	3	9	743.084800772	E
KDC	3	4	9	732.138440763	X
KDC	3	5	9	0.0	X
KDC	3	6	9	0.0	X
KDC	3	7	9	0.0	X
KDC	3	8	9	0.0	X
KDC	4	1	1	1107.0	E
KDC	4	2	1	349.0	H
KDC	4	3	1	386.0	H
KDC	4	4	1	352.0	H
KDC	4	1	2	548.500000923	E
KDC	4	2	2	522.553748584	E
KDC	4	3	2	506.074977218	H
KDC	4	4	2	458.957542732	H
KDC	4	1	3	510.819620468	E
KDC	4	2	3	520.971788925	E
KDC	4	3	3	518.716238203	E
KDC	4	4	3	471.321643075	X
LDHB	1	1	1	3475.0	H
LDHB	1	2	1	3418.0	H
LDHB	1	3	1	2897.0	H
LDHB	1	4	1	2169.0	H
LDHB	1	5	1	2155.0	H
LDHB	1	6	1	1938.0	H
LDHB	1	7	1	1325.0	H
LDHB	1	8	1	1376.0	H
LDHB	1	9	1	1246.0	H
LDHB	1	10	1	960.0	H
LDHB	1	11	1	1105.0	H
LDHB	1	12	1	879.0	H
LDHB	1	13	1	728.0	H
LDHB	1	14	1	807.0	H
LDHB	1	15	1	543.0	H
LDHB	1	16	1	522.0	H
LDHB	1	17	1	450.0	H
LDHB	1	18	1	429.0	H
LDHB	1	19	1	380.0	H
LDHB	1	20	1	340.0	H
LDHB	1	21	1	325.0	H
LDHB	1	22	1	260.0	H
LDHB	1	23	1	252.0	H
LDHB	1	24	1	232.0	H
LDHB	1	25	1	185.0	H
LDHB	1	26	1	130.0	X
LDHB	1	1	2	3501.0	H
LDHB	1	2	2	3422.0	H
LDHB	1	3	2	2904.0	H
LDHB	1	4	2	2174.0	H
LDHB	1	5	2	2158.0	H
LDHB	1	6	2	1943.0	H
LDHB	1	7	2	1329.0	H
LDHB	1	8	2	1379.0	H
LDHB	1	9	2	1246.0	H
LDHB	1	10	2	965.0	H
LDHB	1	11	2	1108.0	H
LDHB	1	12	2	880.0	H
LDHB	1	13	2	734.0	H
LDHB	1	14	2	808.0	H
LDHB	1	15	2	551.0	H
LDHB	1	16	2	527.0	H
LDHB	1	17	2	452.0	H
LDHB	1	18	2	433.0	H
LDHB	1	19	2	381.0	H
LDHB	1	20	2	342.0	H
LDHB	1	21	2	334.0	H
LDHB	1	22	2	268.0	H
LDHB	1	23	2	255.0	H
LDHB	1	24	2	235.0	H
LDHB	1	25	2	186.0	X
LDHB	1	26	2	0.0	X
LDHB	1	1	3	3508.0	H
LDHB	1	2	3	3438.0	H
LDHB	1	3	3	2913.0	H
LDHB	1	4	3	2181.0	H
LDHB	1	5	3	2170.0	H
LDHB	1	6	3	1962.0	H
LDHB	1	7	3	1340.0	H
LDHB	1	8	3	1393.0	H
LDHB	1	9	3	1251.0	H
LDHB	1	10	3	972.0	H
LDHB	1	11	3	1122.0	H
LDHB	1	12	3	884.0	H
LDHB	1	13	3	737.0	H
LDHB	1	14	3	816.0	H
LDHB	1	15	3	552.0	H
LDHB	1	16	3	530.0	H
LDHB	1	17	3	460.0	H
LDHB	1	18	3	440.0	H
LDHB	1	19	3	387.0	H
LDHB	1	20	3	347.0	H
LDHB	1	21	3	337.0	H
LDHB	1	22	3	269.0	H
LDHB	1	23	3	260.0	H
LDHB	1	24	3	236.0	X
LDHB	1	25	3	0.0	X
LDHB	1	26	3	0.0	X
LDHB	1	1	4	3521.0	H
LDHB	1	2	4	3452.0	H
LDHB	1	3	4	2932.0	H
LDHB	1	4	4	2191.0	H
LDHB	1	5	4	2189.0	H
LDHB	1	6	4	1972.0	H
LDHB	1	7	4	1360.0	H
LDHB	1	8	4	1412.0	H
LDHB	1	9	4	1261.0	H
LDHB	1	10	4	977.0	H
LDHB	1	11	4	1133.0	H
LDHB	1	12	4	893.0	H
LDHB	1	13	4	750.0	H
LDHB	1	14	4	820.0	H
LDHB	1	15	4	556.0	H
LDHB	1	16	4	537.0	H
LDHB	1	17	4	464.0	H
LDHB	1	18	4	441.0	H
LDHB	1	19	4	390.0	H
LDHB	1	20	4	352.0	H
LDHB	1	21	4	341.0	H
LDHB	1	22	4	278.0	H
LDHB	1	23	4	265.0	X
LDHB	1	24	4	0.0	X
LDHB	1	25	4	0.0	X
LDHB	1	26	4	0.0	X
LDHB	1	1	5	3533.0	H
LDHB	1	2	5	3475.0	H
LDHB	1	3	5	2952.0	H
LDHB	1	4	5	2202.0	H
LDHB	1	5	5	2204.0	H
LDHB	1	6	5	1981.0	H
LDHB	1	7	5	1372.0	H
